FREQ,EER_TYPE,EER_BASKET,REF_AREA,UNIT_MEASURE,TIME_FORMAT,COLLECTION,TITLE_TS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2023-01,98.31,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2023-02,98.58,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2023-03,99.51,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2023-04,101.17,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2023-05,100.79,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2023-06,101.58,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2023-07,102.68,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2023-08,102.7,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2023-09,102.1,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2023-10,101.62,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2023-11,101.67,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2023-12,101.43,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2024-01,100.95,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2024-02,100.56,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2024-03,101.89,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2024-04,101.91,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2024-05,102.17,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2024-06,102.06,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2024-07,102.15,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2024-08,102.28,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2024-09,102,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2024-10,101.54,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2024-11,100.5,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2024-12,100.04,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2025-01,98.92,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2025-02,98.45,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2025-03,101.08,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2025-04,104.04,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2025-05,103.19,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2025-06,104.39,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2025-07,105.09,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2025-08,105.04,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2025-09,105.39,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2025-10,104.93,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2025-11,104.46,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2025-12,104.98,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2026-01,103.89,A,F,
M,R,B,XM,882,,A,Euro area - Real - Broad (64 economies),2026-02,103.77,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1994-01,116.89,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1994-02,116.31,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1994-03,116.43,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1994-04,115.58,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1994-05,115.08,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1994-06,114.94,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1994-07,114.01,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1994-08,114.52,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1994-09,113.2,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1994-10,112.21,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1994-11,112.6,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1994-12,114.39,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1995-01,114.73,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1995-02,114.14,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1995-03,113.37,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1995-04,111.96,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1995-05,113.21,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1995-06,112.41,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1995-07,114.16,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1995-08,116.73,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1995-09,118.66,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1995-10,118.19,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1995-11,118.07,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1995-12,118.95,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1996-01,118.32,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1996-02,119.46,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1996-03,119.8,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1996-04,120.56,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1996-05,121.08,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1996-06,119,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1996-07,117.32,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1996-08,116.35,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1996-09,116,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1996-10,115.74,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1996-11,114.91,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1996-12,114.49,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1997-01,114.89,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1997-02,115.36,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1997-03,114.23,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1997-04,113.04,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1997-05,111.69,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1997-06,111.54,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1997-07,112.9,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1997-08,114.75,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1997-09,113.65,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1997-10,111.89,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1997-11,101.88,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1997-12,73.4,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1998-01,68.06,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1998-02,70.9,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1998-03,77.34,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1998-04,83.16,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1998-05,82.62,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1998-06,84.16,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1998-07,91.25,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1998-08,90.89,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1998-09,84.74,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1998-10,83.63,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1998-11,86.62,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1998-12,91.7,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1999-01,94.25,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1999-02,94.9,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1999-03,92.98,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1999-04,94.49,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1999-05,95.42,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1999-06,97.43,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1999-07,95.39,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1999-08,94.05,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1999-09,92.79,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1999-10,92.36,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1999-11,94.81,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),1999-12,97.8,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2000-01,98.75,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2000-02,100.25,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2000-03,101.66,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2000-04,101.89,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2000-05,102.22,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2000-06,101.7,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2000-07,103.02,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2000-08,104.06,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2000-09,105.43,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2000-10,105.14,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2000-11,102.18,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2000-12,97.43,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2001-01,93.66,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2001-02,95.97,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2001-03,95.3,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2001-04,93.74,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2001-05,95.58,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2001-06,96.77,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2001-07,97,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2001-08,97.15,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2001-09,95.42,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2001-10,95.64,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2001-11,97.23,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2001-12,97.78,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2002-01,97.03,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2002-02,97.34,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2002-03,97.03,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2002-04,97.46,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2002-05,100.86,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2002-06,102.79,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2002-07,104.09,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2002-08,103.97,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2002-09,103.63,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2002-10,101.51,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2002-11,102.86,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2002-12,103.05,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2003-01,104.27,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2003-02,103.2,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2003-03,100.18,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2003-04,100.08,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2003-05,100.57,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2003-06,101,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2003-07,102.77,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2003-08,103.71,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2003-09,104.41,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2003-10,102.04,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2003-11,99.99,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2003-12,98.48,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2004-01,98.38,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2004-02,100.03,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2004-03,101.76,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2004-04,102.73,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2004-05,101.63,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2004-06,102.47,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2004-07,102.74,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2004-08,104.01,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2004-09,104.23,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2004-10,103.59,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2004-11,106.07,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2004-12,108.79,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2005-01,111.43,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2005-02,113.21,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2005-03,115.04,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2005-04,115.57,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2005-05,116.57,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2005-06,116.79,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2005-07,115.05,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2005-08,115.63,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2005-09,114.86,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2005-10,113.9,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2005-11,115.43,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2005-12,117.35,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2006-01,120.57,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2006-02,122.81,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2006-03,122.61,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2006-04,124.13,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2006-05,123.18,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2006-06,122.69,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2006-07,123.6,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2006-08,122.15,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2006-09,123.82,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2006-10,123.65,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2006-11,124.05,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2006-12,124.11,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2007-01,123.7,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2007-02,123.65,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2007-03,122.26,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2007-04,123.17,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2007-05,123.27,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2007-06,123.27,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2007-07,123.36,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2007-08,120.54,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2007-09,120.37,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2007-10,120.68,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2007-11,117.51,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2007-12,116.35,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2008-01,113.32,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2008-02,111.68,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2008-03,105.6,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2008-04,104.58,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2008-05,100.57,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2008-06,101.36,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2008-07,102.55,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2008-08,101.54,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2008-09,94.82,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2008-10,83.12,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2008-11,79.81,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2008-12,80.22,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2009-01,81.43,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2009-02,78.65,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2009-03,79.09,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2009-04,85.48,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2009-05,89.29,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2009-06,87.84,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2009-07,87.74,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2009-08,88.88,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2009-09,89.59,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2009-10,91.46,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2009-11,91.83,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2009-12,92.31,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2010-01,95.44,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2010-02,94.46,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2010-03,96.06,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2010-04,98.34,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2010-05,95.45,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2010-06,92.16,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2010-07,91.31,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2010-08,92.55,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2010-09,93.7,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2010-10,94.16,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2010-11,93.02,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2010-12,92.57,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2011-01,94.72,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2011-02,94.38,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2011-03,93.48,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2011-04,95.4,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2011-05,95.03,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2011-06,95.25,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2011-07,97.25,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2011-08,95.67,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2011-09,92.74,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2011-10,90.39,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2011-11,92.29,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2011-12,91.97,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2012-01,92.1,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2012-02,93.02,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2012-03,93.2,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2012-04,92.16,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2012-05,91.4,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2012-06,91.85,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2012-07,93.45,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2012-08,93.9,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2012-09,93.84,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2012-10,94.74,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2012-11,96.57,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2012-12,97.42,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2013-01,99.2,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2013-02,97.72,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2013-03,97.11,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2013-04,95.4,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2013-05,96.68,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2013-06,94.33,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2013-07,95.95,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2013-08,96.65,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2013-09,99.28,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2013-10,99.46,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2013-11,100.6,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2013-12,101.58,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2014-01,101.21,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2014-02,100.72,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2014-03,101,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2014-04,103.54,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2014-05,105.25,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2014-06,105.88,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2014-07,105.59,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2014-08,105.72,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2014-09,105.46,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2014-10,103.31,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2014-11,101.27,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2014-12,102.46,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2015-01,106.12,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2015-02,105.02,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2015-03,105.01,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2015-04,106.91,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2015-05,105.69,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2015-06,104.31,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2015-07,102.14,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2015-08,100.6,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2015-09,100.07,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2015-10,103.14,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2015-11,103.48,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2015-12,102.33,A,F,
M,R,B,KR,882,,A,Korea - Real - Broad (64 economies),2016-01,101.18,A,F,
